Features as predictors of phone popularity: An analysis of trends and structural breaks.,93.00,296.00
Public interest in continued use of Chinese government portals: A mixed methods study.,63.00,374.00
Educational data mining and learning analytics for 21st century higher education: A review and synthesis.,323.00,432.00
The playfulness of Facebook - Shaped by underlying psychological drivers and gender differences.,129.00,480.00
Understanding continued ubiquitous decision support system usage behaviour.,328.00,132.00
An empirical study on consumer online shopping channel choice behavior in omni-channel environment.,228.00,378.00
Mining association rules between positive word-of-mouth on social network sites and consumer acceptance: A study for derivative product of animations  comics  and games.,212.00,362.00
An exploratory investigation of the investment information search behavior of individual domestic investors.,14.00,304.00
Book or screen  pen or keyboard? A cross-cultural sociological analysis of writing and reading habits basing on Germany  Italy and the UK.,290.00,444.00
The social impact of technology on millennials and consequences for higher education and leadership.,467.00,385.00
Unwillingness-to-communicate and college students' motives in SMS mobile messaging.,405.00,389.00
Design and development of a digital farmer field school. Experiences with a digital learning environment for cocoa production and certification in Sierra Leone.,246.00,73.00
Oligopolistic competition and concentration in the smart card industry.,278.00,22.00
Worlds apart? Finance and investment in creative industries in the People's Republic of China and Latin America.,85.00,382.00
Regulating the Internet: EU and US perspectives.,56.00,167.00
Integrating a mobile health applications for self-management to enhance Telecare system.,484.00,239.00
Social media use  political affect  and participation among university students in urban China.,83.00,109.00
Interdisciplinary study on popularity prediction of social classified hot online events in China.,418.00,33.00
Techno-unemployment: A framework for assessing the effects of information and communication technologies on work.,61.00,485.00
"To be able to change  you have to take risks #fitspo": Exploring correlates of fitspirational social media use among young women.,399.00,20.00
Municipal wireless broadband: Lessons from San Francisco and Silicon Valley.,226.00,386.00
Hybrid occupation recommendation for adolescents on interest  profile  and behavior.,111.00,337.00
Automated information management via abductive logic agents.,250.00,309.00
Participatory or deliberative democracy? Exploring the mediation effects of perceived online deliberation and online interactive activities on social outcomes.,141.00,455.00
The effects of network neutrality on the diffusion of new Internet application services.,315.00,32.00
Economics and copyright reform: aspects of the EC Directive.,244.00,497.00
Impacts of Net-generation attributes  seductive properties of the Internet  and gratifications-obtained on Internet use.,149.00,155.00
Mapping ICT use at home and telecommuting practices: A perspective from work/family border theory.,30.00,443.00
Exploring the evolution of digital television in China: An interplay between economic and political interests.,253.00,498.00
The impact of ICT on market organisation - A case of 3D-models in engineering consultancy.,77.00,194.00
Consumer behaviour in the mobile telecommunications' market: The individual's adoption decision of innovative services.,405.00,5.00
"It's the services  stupid!": Identifying killer applications for next-generation networks.,438.00,45.00
Smart contract applications within blockchain technology: A systematic mapping study.,288.00,447.00
A framework for discovering relevant patterns using aggregation and intelligent data mining agents in telematics systems.,418.00,484.00
Mobile apps usage and dynamic capabilities: A structural equation model of SMEs in Lagos  Nigeria.,79.00,83.00
Empirical study on Game Transfer Phenomena in a location-based augmented reality game.,449.00,122.00
Technological innovation systems and IT industry sustainability in China: A case study of mobile system innovation.,358.00,113.00
Let me take a selfie: Exploring the psychological effects of posting and viewing selfies and groupies on social media.,377.00,13.00
Effects of Internet-based multiple-site conferences on greenhouse gas emissions.,343.00,464.00
Blended learning: Investigating the influence of engagement in multiple learning delivery modes on students' performance.,447.00,450.00
Exchanging social support on online teacher groups: Relation to teacher self-efficacy.,129.00,102.00
System for recognizing lecture quality based on analysis of physical parameters.,17.00,385.00
Personalizing recommendations for tourists.,108.00,99.00
